Location_City,Location_District,Listing_Date,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Revenue_GBP_Monthly,Listing_Year,Listing_Month,Days_Since_Listed,Log_Sale_Price,Property_Age,Property_Type_FreqEnc,Transaction_Type_FreqEnc,Revenue_Activity_FreqEnc
1,10,2022-03-09,514,2,1,1985,8,1.15,307947.35,1.67,63,14132.21,2022,3,1267,12.63768735308817,37,0.3285,0.3058,0.1019
1,22,2025-05-21,1390,1,1,2009,6,1.1,975189.05,1.24,14,1007.7,2025,5,98,13.790387654061872,16,0.3374,0.6942,0.6942
2,9,2025-02-18,2256,1,1,2003,7,1.12,1301685.79,2.87,53,40157.23,2025,2,190,14.079171512135408,22,0.3341,0.3058,0.1019
2,9,2019-02-04,2417,1,1,1994,2,1.01,1245822.35,2.61,12,2709.66,2019,2,2396,14.035307194602936,25,0.3285,0.6942,0.6942
0,21,2023-08-16,2466,4,1,2019,4,1.08,1335748.37,1.99,49,61953.42,2023,8,742,14.105003018174763,4,0.3374,0.3058,0.1044
0,21,2022-02-07,1032,5,3,1966,3,1.09,782607.36,2.96,58,1930.43,2022,2,1297,13.570387671042308,56,0.3285,0.6942,0.6942
0,20,2024-04-13,1217,5,3,1958,5,1.08,747461.74,2.61,98,1625.73,2024,4,501,13.524439736850772,66,0.3374,0.6942,0.6942
0,20,2021-01-24,3580,5,3,1957,4,0.92,1377002.07,1.87,13,2145.83,2021,1,1676,14.135420007192693,64,0.3374,0.6942,0.6942
2,9,2022-03-21,2108,4,4,1964,1,1.12,1785687.92,2.42,166,3601.14,2022,3,1255,14.395314848316326,58,0.3374,0.6942,0.6942
0,1,2019-06-22,2929,5,2,2000,3,1.01,2349234.17,1.7,110,3328.08,2019,6,2258,14.669600373572413,19,0.3374,0.6942,0.6942
1,22,2018-10-26,3192,1,1,1972,7,0.98,954323.0,1.33,34,67115.43,2018,10,2497,13.768758515413218,46,0.3341,0.3058,0.1044
0,11,2019-07-09,3781,5,1,2008,7,1.0,2906166.73,1.26,11,3051.48,2019,7,2241,14.882345839960136,11,0.3341,0.6942,0.6942
0,15,2021-11-20,2853,3,1,2020,5,1.07,1330046.17,1.94,61,2150.24,2021,11,1376,14.10072496573444,1,0.3341,0.6942,0.6942
2,27,2023-01-10,3917,3,2,1953,9,1.11,2552650.59,2.94,151,6253.99,2023,1,960,14.752643216091986,70,0.3341,0.6942,0.6942
2,24,2018-05-24,3414,4,3,2017,9,1.01,2925577.72,1.27,39,3096.24,2018,5,2652,14.889002872069225,1,0.3341,0.6942,0.6942
0,25,2019-07-26,3765,4,3,1985,5,1.0,2964485.15,1.86,104,4594.95,2019,7,2224,14.902214270167221,34,0.3285,0.6942,0.6942
1,28,2021-07-09,3060,5,3,2013,9,1.08,2861294.29,2.02,131,4816.51,2021,7,1510,14.866784978869818,8,0.3341,0.6942,0.6942
2,24,2021-06-22,706,4,3,2013,4,0.92,305671.44,1.72,89,438.13,2021,6,1527,12.63026935006933,8,0.3374,0.6942,0.6942
0,11,2019-11-26,1170,2,2,1985,7,1.01,534536.13,1.46,38,650.35,2019,11,2101,13.189156473825925,34,0.3374,0.6942,0.6942
0,18,2024-04-01,1501,1,1,1951,1,1.15,845459.36,2.13,90,1500.69,2024,4,513,13.64763656272082,73,0.3374,0.6942,0.6942
1,14,2021-02-12,3959,1,1,1964,3,0.92,2484765.35,2.89,46,5984.14,2021,2,1657,14.72568918894745,57,0.3374,0.6942,0.6942
1,17,2020-05-30,1193,4,4,1997,9,0.94,1300393.14,2.95,108,43262.75,2020,5,1915,14.078177961095982,23,0.3341,0.3058,0.0995
1,0,2022-08-26,2461,1,1,2003,1,1.11,1365684.68,1.28,21,62507.56,2022,8,1097,14.127167190146213,19,0.3341,0.3058,0.0995
0,21,2024-11-13,2618,1,1,1983,1,1.07,1133327.35,1.28,164,1208.88,2024,11,287,13.94066930384979,41,0.3374,0.6942,0.6942
2,26,2024-06-23,2656,3,1,1984,5,1.07,1853884.13,1.47,166,2271.01,2024,6,430,14.432794065259664,40,0.3374,0.6942,0.6942
1,19,2024-11-28,1880,5,4,2016,7,1.07,1048908.59,1.32,63,67127.47,2024,11,272,13.86326169681952,8,0.3374,0.3058,0.1044
1,5,2024-11-23,3578,4,4,2013,4,1.13,2950023.19,1.87,40,4597.12,2024,11,277,14.897323928282383,11,0.3285,0.6942,0.6942
1,10,2021-03-06,1972,2,2,2015,3,0.93,1036866.34,2.84,84,2453.92,2021,3,1635,13.851714552316677,6,0.3285,0.6942,0.6942
0,20,2018-09-22,713,5,2,1992,1,0.98,261112.53,1.29,174,24934.96,2018,9,2531,12.472710572571,26,0.3374,0.3058,0.1019
0,1,2019-07-23,1891,1,1,2008,10,1.01,832904.01,1.03,74,714.91,2019,7,2227,13.632674881033207,11,0.3341,0.6942,0.6942
0,1,2023-07-06,1175,5,1,1960,3,1.1,861012.76,1.19,179,853.84,2023,7,783,13.665865764699124,63,0.3285,0.6942,0.6942
0,21,2021-05-26,3364,4,3,1987,5,0.95,1564117.35,2.54,131,60584.94,2021,5,1554,14.26283286857996,34,0.3285,0.3058,0.0995
0,18,2023-03-08,3548,3,1,1987,9,1.07,2473520.47,1.1,154,2267.39,2023,3,903,14.721153389620316,36,0.3341,0.6942,0.6942
1,0,2023-07-29,1399,4,3,1973,1,1.09,806140.75,1.13,141,759.12,2023,7,760,13.600014874512068,50,0.3285,0.6942,0.6942
0,11,2019-08-17,3106,1,1,1986,5,1.0,1798084.53,1.71,29,2562.27,2019,8,2202,14.402233062404,33,0.3374,0.6942,0.6942
1,13,2019-08-21,974,1,1,1991,2,0.99,319060.35,1.95,54,518.47,2019,8,2198,12.673138683025126,28,0.3374,0.6942,0.6942
0,25,2024-08-12,599,2,2,1976,2,1.06,409917.54,2.7,12,922.31,2024,8,380,12.923713736013594,48,0.3341,0.6942,0.6942
0,11,2025-05-28,3658,5,3,1972,10,1.14,2555612.37,2.49,170,5302.9,2025,5,91,14.753802819344786,53,0.3374,0.6942,0.6942
1,23,2019-04-13,2300,4,3,1956,8,1.01,1713694.41,1.6,19,2284.93,2019,4,2328,14.354162655230228,63,0.3374,0.6942,0.6942
1,4,2019-10-06,2394,5,4,1967,6,1.01,2735892.3,1.94,169,4423.03,2019,10,2152,14.821968558426104,52,0.3341,0.6942,0.6942
2,24,2020-06-25,1950,4,1,1988,8,0.91,1280646.27,2.76,14,2945.49,2020,6,1889,14.062876187770414,32,0.3341,0.6942,0.6942
0,1,2022-06-20,1308,2,2,1990,5,1.07,959402.87,1.72,10,1375.14,2022,6,1164,13.774067401813072,32,0.3374,0.6942,0.6942
1,22,2020-12-10,3658,4,2,1983,5,0.91,2117934.17,2.35,136,4147.62,2020,12,1721,14.565952195609865,37,0.3341,0.6942,0.6942
0,11,2024-10-15,1033,2,2,1952,3,1.11,467004.89,2.79,29,31827.81,2024,10,316,13.054097148991199,72,0.3374,0.3058,0.1019
0,20,2023-04-15,2870,4,2,1989,3,1.15,1740252.01,2.72,60,67969.98,2023,4,865,14.369541068665963,34,0.3341,0.3058,0.1044
0,1,2018-08-15,3541,3,1,2018,1,0.99,1353859.04,2.87,26,3237.98,2018,8,2569,14.118470359312424,0,0.3285,0.6942,0.6942
1,7,2021-01-20,511,3,3,1982,8,0.91,316160.72,1.26,144,331.97,2021,1,1680,12.664009133810243,39,0.3374,0.6942,0.6942
0,25,2021-12-04,2361,4,2,1980,4,1.05,1883528.44,1.63,59,2558.46,2021,12,1362,14.448657936467256,41,0.3341,0.6942,0.6942
1,14,2019-08-15,1928,1,1,1972,2,1.01,1596331.57,2.51,6,57668.64,2019,8,2204,14.283219412477361,47,0.3341,0.3058,0.0995
0,25,2021-08-13,2810,3,3,1998,1,1.13,1644373.88,1.34,66,1836.22,2021,8,1475,14.312870857800636,23,0.3374,0.6942,0.6942
2,9,2019-07-24,3905,1,1,1976,8,1.01,1529592.51,2.62,11,3339.61,2019,7,2226,14.240512578330943,43,0.3285,0.6942,0.6942
0,21,2023-07-05,3826,4,4,2020,9,1.14,2231753.03,2.89,161,5374.81,2023,7,784,14.618298394797792,3,0.3341,0.6942,0.6942
0,11,2024-03-27,754,1,1,1990,1,1.07,485830.54,2.58,145,15628.39,2024,3,518,13.093617217279718,34,0.3341,0.3058,0.1044
2,16,2023-08-18,1210,5,1,1987,5,1.13,659022.88,2.65,28,1455.34,2023,8,740,13.398515049550417,36,0.3285,0.6942,0.6942
0,15,2020-02-01,1295,2,2,2001,6,0.99,541673.73,1.84,71,32056.46,2020,2,2034,13.202420971120914,19,0.3341,0.3058,0.1044
0,18,2019-12-04,527,1,1,1999,9,1.01,317211.01,1.49,9,16749.62,2019,12,2093,12.66732563057335,20,0.3374,0.3058,0.0995
2,6,2020-05-19,902,1,1,1973,9,0.91,363294.24,1.81,166,547.97,2020,5,1926,12.802971116003999,47,0.3285,0.6942,0.6942
0,11,2020-01-14,1742,2,2,1989,8,1.0,985587.42,2.6,115,2135.44,2020,1,2052,13.800994122504058,31,0.3374,0.6942,0.6942
0,18,2020-06-03,2231,1,1,1979,5,0.86,1180453.72,2.35,136,38428.95,2020,6,1911,13.981410278143523,41,0.3285,0.3058,0.1019
0,25,2023-08-27,1271,3,2,1991,7,1.05,534814.61,1.86,28,48060.43,2023,8,731,13.189677312265625,32,0.3341,0.3058,0.0995
1,5,2021-10-05,2384,2,1,2007,2,1.11,1723882.75,1.94,61,78547.34,2021,10,1422,14.360090297537813,14,0.3374,0.3058,0.0995
0,1,2021-10-09,3697,3,2,1979,2,1.14,1900519.06,2.83,38,63600.39,2021,10,1418,14.45763812247281,42,0.3341,0.3058,0.0995
0,18,2019-05-13,2398,4,2,2014,3,0.99,1367339.27,1.94,164,2210.53,2019,5,2298,14.12837800206854,5,0.3374,0.6942,0.6942
0,21,2020-09-19,982,2,2,1954,10,0.94,633456.55,2.81,151,1483.34,2020,9,1803,13.358948267816222,66,0.3374,0.6942,0.6942
2,9,2018-12-12,2821,5,3,1988,2,1.02,1428864.23,2.12,110,2524.33,2018,12,2450,14.172391141757682,30,0.3285,0.6942,0.6942
1,23,2024-03-26,1145,2,2,2011,9,1.1,551476.62,1.14,79,523.9,2024,3,519,13.220356536616574,13,0.3285,0.6942,0.6942
1,4,2021-04-03,3103,1,1,1955,6,0.93,2446912.32,2.33,87,107783.52,2021,4,1607,14.710337918830502,66,0.3374,0.3058,0.1019
1,28,2019-12-12,579,4,4,1965,4,1.0,334024.27,2.24,114,623.51,2019,12,2085,12.7189719277795,54,0.3374,0.6942,0.6942
0,25,2023-10-07,3421,3,1,1982,1,1.07,1400413.79,1.54,172,82051.49,2023,10,690,14.152279029275087,41,0.3374,0.3058,0.1019
0,15,2019-11-09,3700,5,4,2012,3,0.99,2174048.53,2.34,76,4239.39,2019,11,2118,14.59210212929245,7,0.3341,0.6942,0.6942
0,25,2023-08-12,1320,2,1,2013,2,1.13,598864.33,2.04,99,1018.07,2023,8,746,13.302792027112877,10,0.3285,0.6942,0.6942
0,11,2022-06-23,3650,2,2,1960,7,1.11,2329121.17,2.42,155,4697.06,2022,6,1161,14.661002003480405,62,0.3285,0.6942,0.6942
1,13,2020-01-13,2421,1,1,1989,5,1.0,1208455.49,2.29,22,2306.14,2020,1,2053,14.004854475167651,31,0.3374,0.6942,0.6942
1,14,2023-10-13,3023,1,1,1998,5,1.11,1839234.04,1.7,122,2605.58,2023,10,684,14.424860304011261,25,0.3341,0.6942,0.6942
2,9,2024-06-17,3622,4,1,1983,10,1.1,1969186.25,1.1,12,1805.09,2024,6,436,14.49313145213468,41,0.3374,0.6942,0.6942
2,26,2023-06-26,1909,5,4,2022,9,1.07,1877621.32,1.36,24,48841.92,2023,6,793,14.445516810964273,1,0.3341,0.3058,0.1019
2,24,2022-01-19,1144,1,1,1966,1,1.13,773050.28,2.09,41,1346.4,2022,1,1316,13.558100664308427,56,0.3285,0.6942,0.6942
1,0,2021-07-23,3095,1,1,1959,10,1.11,1934396.06,3.0,20,4835.99,2021,7,1496,14.475306238990393,62,0.3341,0.6942,0.6942
0,20,2018-04-15,3841,2,1,1987,8,0.98,2352376.8,2.41,144,4724.36,2018,4,2691,14.670937204352859,31,0.3341,0.6942,0.6942
1,2,2023-08-17,1427,2,2,1984,2,1.14,584606.35,1.78,42,867.17,2023,8,741,13.278695704279528,39,0.3341,0.6942,0.6942
2,3,2020-12-17,2136,3,1,1999,5,0.91,1168689.98,2.98,161,2902.25,2020,12,1714,13.971394859914225,21,0.3374,0.6942,0.6942
1,7,2020-09-24,3424,5,4,1955,7,0.91,2115250.42,2.06,46,3631.18,2020,9,1798,14.56468423810197,65,0.3285,0.6942,0.6942
1,0,2020-09-22,503,5,1,2006,4,0.89,221632.09,1.99,29,12179.97,2020,9,1800,12.308778545812373,14,0.3341,0.3058,0.0995
0,21,2024-03-15,1681,3,1,1951,10,1.1,1526008.24,1.14,133,1449.71,2024,3,530,14.23816654585408,73,0.3374,0.6942,0.6942
2,24,2022-02-08,1498,3,3,1972,2,1.06,615235.38,2.2,115,1127.93,2022,2,1296,13.329761830665724,50,0.3285,0.6942,0.6942
2,16,2019-01-09,1886,4,3,1961,5,1.01,968580.28,1.89,134,29783.8,2019,1,2422,13.783587681900984,58,0.3374,0.3058,0.0995
1,19,2022-07-21,3959,1,1,2008,10,1.09,2329332.77,1.97,143,76087.73,2022,7,1133,14.661092849032181,14,0.3341,0.3058,0.1019
1,12,2023-03-11,1654,3,3,1977,6,1.1,1047722.2,2.71,135,2366.11,2023,3,900,13.862129986839324,46,0.3285,0.6942,0.6942
0,25,2021-05-23,2892,1,1,1992,8,0.9,1306779.13,1.64,150,1785.93,2021,5,1557,14.083076753512339,29,0.3341,0.6942,0.6942
2,3,2024-11-02,868,4,4,2013,2,1.07,510410.83,2.96,165,1259.01,2024,11,298,13.1429731886438,11,0.3285,0.6942,0.6942
2,24,2024-07-09,3254,4,1,1965,2,1.05,1201889.17,2.1,156,2103.31,2024,7,414,13.999406017190402,59,0.3374,0.6942,0.6942
2,6,2018-09-18,3465,4,2,2002,1,1.0,2115958.72,1.86,76,3279.74,2018,9,2535,14.565019035862317,16,0.3374,0.6942,0.6942
1,17,2023-12-03,3967,5,4,1976,9,1.06,4231319.41,1.45,161,156966.51,2023,12,633,15.258024655976945,47,0.3285,0.3058,0.1019
2,9,2020-10-18,3832,4,4,1990,3,0.88,2256876.3,2.12,60,3987.15,2020,10,1774,14.62949269012162,30,0.3374,0.6942,0.6942
0,20,2024-07-30,756,3,3,2009,5,1.06,400797.4,1.93,179,644.62,2024,7,393,12.901213836728855,15,0.3374,0.6942,0.6942
1,19,2021-09-17,2387,5,2,2011,4,1.13,1548208.6,2.83,38,46179.96,2021,9,1440,14.252609724482783,10,0.3285,0.3058,0.1044
1,4,2019-07-05,1709,3,3,1952,5,1.01,1066641.51,1.22,34,1084.42,2019,7,2245,13.880026431970402,67,0.3374,0.6942,0.6942
2,3,2024-09-26,888,3,2,1996,4,1.14,537097.11,1.95,53,14750.35,2024,9,335,13.193936056989575,28,0.3285,0.3058,0.1044
0,11,2018-05-14,3251,2,2,2005,2,1.02,1919601.0,1.9,147,83439.1,2018,5,2662,14.46762843084941,13,0.3285,0.3058,0.0995
2,3,2023-10-08,999,1,1,1977,10,1.08,697961.85,1.3,26,35148.55,2023,10,689,13.455921156832387,46,0.3341,0.3058,0.1019
1,4,2019-06-10,2255,3,1,1978,9,0.99,1731591.08,2.77,144,72861.75,2019,6,2270,14.36455182073493,41,0.3374,0.3058,0.1019
1,5,2021-07-01,1165,1,1,1957,3,1.11,497487.02,2.29,154,949.37,2021,7,1518,13.117326754888836,64,0.3374,0.6942,0.6942
2,27,2021-06-07,2152,1,1,1976,4,0.87,1212257.26,1.86,165,1879.0,2021,6,1542,14.007995508720422,45,0.3285,0.6942,0.6942
0,25,2021-04-05,1652,3,2,2005,3,0.89,638701.5,1.27,74,675.96,2021,4,1605,13.36719405374274,16,0.3285,0.6942,0.6942
1,13,2020-01-01,1220,4,2,1965,3,0.99,664811.83,2.36,32,20010.9,2020,1,2065,13.407260821374456,55,0.3374,0.3058,0.1019
2,24,2024-08-27,1772,2,2,1973,4,1.08,1077575.1,2.61,95,58526.67,2024,8,365,13.890224724916227,51,0.3285,0.3058,0.1044
2,27,2023-03-25,2789,2,2,1958,3,1.07,1321068.45,2.96,73,97585.43,2023,3,886,14.09395215593023,65,0.3341,0.3058,0.1044
2,3,2023-06-16,1282,5,1,1984,9,1.06,750947.72,2.96,76,1852.34,2023,6,803,13.529092646124651,39,0.3374,0.6942,0.6942
1,14,2022-03-20,2755,5,1,1961,10,1.1,2819154.76,1.25,44,2936.62,2022,3,1256,14.851948022205864,61,0.3374,0.6942,0.6942
0,18,2020-09-26,1113,3,2,1985,2,0.86,452153.44,1.96,39,27147.04,2020,9,1796,13.021779081870495,35,0.3285,0.3058,0.0995
0,20,2019-03-21,3498,1,1,1978,5,1.01,1640971.24,2.0,85,98339.84,2019,3,2351,14.310799453414822,41,0.3374,0.3058,0.0995
2,9,2024-11-03,3372,5,3,2010,8,1.12,2159003.34,2.99,136,5379.52,2024,11,297,14.585157719684826,14,0.3285,0.6942,0.6942
1,12,2019-10-23,2523,5,1,1974,8,1.02,1439923.69,2.9,168,97542.07,2019,10,2135,14.180101371573452,45,0.3285,0.3058,0.1019
1,22,2025-04-26,2343,2,1,1958,6,1.08,1257351.54,1.73,122,74437.38,2025,4,123,14.044518909666504,67,0.3341,0.3058,0.1019
1,28,2023-08-09,3175,1,1,1982,6,1.1,1748827.56,2.35,143,3424.79,2023,8,749,14.374456727469594,41,0.3341,0.6942,0.6942
0,20,2023-10-10,2567,1,1,1959,1,1.08,1265891.74,1.12,23,1181.5,2023,10,687,14.051288154558312,64,0.3374,0.6942,0.6942
0,25,2023-07-18,617,1,1,1963,3,1.05,373851.03,2.12,83,660.47,2023,7,771,12.831615356398608,60,0.3285,0.6942,0.6942
0,11,2019-11-24,603,2,1,1951,8,1.0,311192.09,1.02,43,23490.65,2019,11,2103,12.648168866669673,68,0.3285,0.3058,0.0995
1,23,2018-12-08,2849,3,3,2001,2,1.0,1895532.84,2.67,44,4217.56,2018,12,2454,14.455011066588453,17,0.3341,0.6942,0.6942
1,5,2019-09-24,3110,4,4,1971,2,1.0,1727606.83,1.81,59,2605.81,2019,9,2164,14.362248252357556,48,0.3285,0.6942,0.6942
1,4,2021-01-27,3929,4,1,2010,5,0.88,2775927.04,1.56,43,3608.71,2021,1,1673,14.836495678082645,11,0.3341,0.6942,0.6942
2,27,2021-12-28,861,1,1,1956,3,1.11,388016.88,2.86,153,924.77,2021,12,1338,12.868806700017872,65,0.3285,0.6942,0.6942
2,24,2018-05-30,3242,1,1,1992,5,1.01,1921590.66,1.5,163,2401.99,2018,5,2646,14.468664390165216,26,0.3285,0.6942,0.6942
0,20,2020-01-04,886,2,1,1980,2,1.0,441721.65,2.67,129,982.83,2020,1,2062,12.998437475418632,40,0.3374,0.6942,0.6942
1,13,2024-10-19,3447,2,1,2017,1,1.14,1382121.78,2.04,156,2349.61,2024,10,312,14.13913112162111,7,0.3374,0.6942,0.6942
2,3,2020-12-15,3645,1,1,2013,1,0.89,1331946.94,1.56,18,1731.53,2020,12,1716,14.102153045234585,7,0.3374,0.6942,0.6942
0,25,2023-10-04,2980,1,1,1990,1,1.07,1489526.41,2.12,76,2631.5,2023,10,693,14.213969453114528,33,0.3341,0.6942,0.6942
1,23,2018-05-28,1452,5,2,1989,2,1.02,592985.06,2.33,15,29694.19,2018,5,2648,13.292926170115022,29,0.3374,0.3058,0.1019
0,25,2019-07-31,1191,3,2,1982,3,0.99,724818.54,2.14,8,36466.76,2019,7,2219,13.493677992508664,37,0.3341,0.3058,0.0995
2,16,2025-04-01,2979,4,2,1971,4,1.09,2337999.85,1.74,36,3390.1,2025,4,148,14.664806784572681,54,0.3341,0.6942,0.6942
0,21,2022-01-20,1608,3,3,2021,5,1.12,917517.09,1.16,65,886.93,2022,1,1315,13.729427575337747,1,0.3374,0.6942,0.6942
2,27,2021-08-01,1292,3,1,2017,4,1.1,916498.32,2.92,105,2230.15,2021,8,1487,13.728316604308539,4,0.3285,0.6942,0.6942
2,6,2022-11-03,3998,3,2,1974,6,1.12,3329803.85,2.02,100,5605.17,2022,11,1028,15.018424256635765,48,0.3341,0.6942,0.6942
1,28,2018-08-17,3032,3,3,2016,10,1.0,2211515.31,2.2,152,4054.44,2018,8,2567,14.609188951348107,2,0.3374,0.6942,0.6942
0,25,2024-09-08,694,1,1,1971,4,1.09,416765.3,2.88,13,1000.24,2024,9,353,12.940280912025743,53,0.3374,0.6942,0.6942
2,24,2022-11-23,3831,2,2,2005,5,1.07,1818435.91,1.93,114,2924.65,2022,11,1008,14.4134878493787,17,0.3341,0.6942,0.6942
0,11,2023-05-11,2298,2,1,1950,4,1.13,1000596.81,1.76,90,73802.66,2023,5,839,13.816108189347059,73,0.3374,0.3058,0.1019
2,26,2018-04-18,2644,1,1,1959,4,0.99,965399.44,2.79,49,96334.14,2018,4,2688,13.780298257978055,59,0.3341,0.3058,0.1019
0,18,2018-01-22,864,1,1,2014,6,1.01,418476.85,1.58,103,13277.67,2018,1,2774,12.944379240390308,4,0.3285,0.3058,0.1019
1,19,2018-05-19,2900,4,3,1972,4,1.01,1882833.82,2.51,84,3938.26,2018,5,2657,14.448289082070856,46,0.3285,0.6942,0.6942
2,26,2020-01-03,1413,2,1,1967,9,1.01,591714.04,1.73,7,56507.33,2020,1,2063,13.29078044662804,53,0.3341,0.3058,0.0995
0,25,2023-04-03,3238,2,2,1974,4,1.12,1800851.99,1.5,133,109273.08,2023,4,877,14.40377099395248,49,0.3285,0.3058,0.0995
1,10,2020-08-22,3121,4,3,1991,1,0.91,1973456.77,2.88,34,4736.3,2020,8,1831,14.495297775325557,29,0.3374,0.6942,0.6942
2,16,2022-10-21,3131,5,3,1995,5,1.06,2043006.74,1.9,64,3234.76,2022,10,1041,14.529933662338838,27,0.3374,0.6942,0.6942
1,7,2024-04-11,3132,3,2,1975,4,1.1,2130046.82,2.37,38,4206.84,2024,4,503,14.57165498813782,49,0.3374,0.6942,0.6942
0,21,2022-07-06,3111,5,4,1955,8,1.13,2534751.51,2.09,167,4414.69,2022,7,1148,14.74560656105006,67,0.3341,0.6942,0.6942
1,10,2024-11-17,2086,3,1,1950,10,1.07,1047900.93,1.88,8,1641.71,2024,11,283,13.862300561240133,74,0.3374,0.6942,0.6942
1,7,2021-04-02,1087,5,5,2019,5,0.87,700460.15,2.28,140,30613.08,2021,4,1608,13.459494182835776,2,0.3374,0.3058,0.1044
0,25,2022-09-26,2806,3,2,1971,2,1.12,1743115.73,2.24,106,3253.82,2022,9,1066,14.37118529299982,51,0.3341,0.6942,0.6942
1,23,2019-01-29,3639,5,5,2013,5,0.99,2031768.09,2.15,126,3640.25,2019,1,2402,14.524417444412334,6,0.3285,0.6942,0.6942
1,28,2022-11-05,3049,2,1,2012,7,1.07,2242440.85,1.26,97,46039.29,2022,11,1026,14.623075941698163,10,0.3374,0.3058,0.1044
0,1,2018-07-30,2559,2,2,1978,6,0.99,874010.15,1.45,32,1056.1,2018,7,2585,13.680848411993368,40,0.3374,0.6942,0.6942
0,1,2020-09-28,3845,1,1,2004,1,0.89,1558468.71,2.36,35,3064.99,2020,9,1794,14.259214942646153,16,0.3374,0.6942,0.6942
2,24,2022-03-21,989,4,4,1951,8,1.15,974031.96,2.52,137,33024.09,2022,3,1255,13.789200421887847,71,0.3285,0.3058,0.0995
2,26,2023-11-02,3991,4,4,1997,9,1.08,2377751.39,2.19,130,4339.4,2023,11,664,14.681666225496055,26,0.3341,0.6942,0.6942
1,10,2023-05-26,3174,4,1,1953,7,1.13,2624882.26,2.05,85,4484.17,2023,5,824,14.780546980637983,70,0.3374,0.6942,0.6942
1,12,2024-01-24,2045,3,2,2023,7,1.08,1315988.13,1.8,130,1973.98,2024,1,581,14.090099130954867,1,0.3341,0.6942,0.6942
2,9,2021-11-21,3660,5,5,1957,2,1.07,1753405.32,2.71,25,3959.77,2021,11,1375,14.377070922555813,64,0.3374,0.6942,0.6942
1,17,2022-07-27,1162,1,1,1994,2,1.1,822952.12,2.52,88,31191.56,2022,7,1127,13.620654515703864,28,0.3374,0.3058,0.0995
1,5,2023-07-15,1388,5,5,2021,4,1.08,842998.5,1.34,142,941.35,2023,7,774,13.644721643864006,2,0.3341,0.6942,0.6942
2,26,2023-06-27,1685,2,2,2022,10,1.06,1055890.54,2.94,155,2586.93,2023,6,792,13.869896029640149,1,0.3374,0.6942,0.6942
1,13,2022-07-12,916,5,2,1964,2,1.1,662471.35,2.96,123,1634.1,2022,7,1142,13.403734100122493,58,0.3341,0.6942,0.6942
2,26,2018-11-25,2045,5,1,1990,10,0.98,1315058.42,1.66,108,1819.16,2018,11,2467,14.089392408884919,28,0.3341,0.6942,0.6942
1,2,2022-10-23,2100,3,2,2018,2,1.11,832296.85,2.49,76,1727.02,2022,10,1039,13.631945648527678,4,0.3285,0.6942,0.6942
1,0,2020-06-20,1623,2,2,1961,10,0.91,1128032.42,1.71,56,1607.45,2020,6,1894,13.935986338260825,59,0.3285,0.6942,0.6942
0,21,2024-11-27,2843,2,1,1979,5,1.08,2014885.92,2.26,59,3794.7,2024,11,273,14.516073632681485,45,0.3285,0.6942,0.6942
0,25,2020-02-02,664,1,1,1993,5,1.0,232515.19,2.04,44,395.28,2020,2,2033,12.356715135993788,27,0.3374,0.6942,0.6942
1,2,2020-04-02,2321,2,2,1965,10,0.87,1181493.54,2.89,115,37439.19,2020,4,1973,13.98229075435424,55,0.3374,0.3058,0.1019
2,3,2020-12-05,3957,3,2,1955,5,0.94,1604037.29,2.0,30,2673.4,2020,12,1726,14.288034938694748,65,0.3374,0.6942,0.6942
2,26,2021-08-26,2713,5,1,1987,6,1.14,2389178.85,2.09,112,4161.15,2021,8,1462,14.686460706019355,34,0.3374,0.6942,0.6942
2,3,2018-09-21,994,5,1,1971,7,1.0,786933.65,2.56,119,1678.79,2018,9,2532,13.575900487102997,47,0.3374,0.6942,0.6942
1,17,2018-05-20,3901,4,1,1998,7,0.98,2784973.29,1.27,136,2947.43,2018,5,2656,14.839749199703064,20,0.3374,0.6942,0.6942
1,7,2023-03-10,683,3,1,1978,1,1.1,487438.71,1.35,96,26659.55,2023,3,901,13.09692188997718,45,0.3341,0.3058,0.0995
2,27,2021-09-18,3867,5,3,1992,3,1.14,2349205.62,1.55,88,3034.39,2021,9,1439,14.66958822060712,29,0.3374,0.6942,0.6942
2,6,2018-11-01,3554,1,1,1957,7,1.02,1798538.01,1.93,70,2892.65,2018,11,2491,14.402485232180055,61,0.3374,0.6942,0.6942
0,21,2020-11-30,1005,3,3,1999,1,0.86,531435.46,2.15,117,952.16,2020,11,1731,13.183338921169865,21,0.3285,0.6942,0.6942
1,5,2019-04-02,1603,5,4,1951,2,1.01,847005.97,1.45,157,1023.47,2019,4,2339,13.649464202644017,68,0.3341,0.6942,0.6942
0,1,2022-08-04,2888,5,1,1977,10,1.09,1406812.94,1.62,119,1899.2,2022,8,1119,14.156838088546234,45,0.3374,0.6942,0.6942
1,17,2021-11-09,2657,4,2,1982,5,1.13,2456754.89,1.36,56,2784.32,2021,11,1387,14.71435229369814,39,0.3341,0.6942,0.6942
1,22,2018-02-20,2625,4,3,1974,9,1.02,1392308.7,2.16,135,2506.16,2018,2,2745,14.146474580762428,44,0.3341,0.6942,0.6942
1,7,2021-06-26,2529,3,2,1974,9,0.93,1291352.15,1.36,58,96675.39,2021,6,1523,14.071201180058937,47,0.3341,0.3058,0.1019
